sku,name,price,qty,year,capacitate_motor,power,horsepower,engcode,is_in_stock,attribute_set,type,store,att_eby_title,att_eby_subtitle,description,manage_stock,use_config_manage_stock,status,visibility,tax_class_id,thumbnail,small_image,image,media_gallery,att_amz_title,categories,marca_masina,model_auto,motorizare,carcolor
632061,"ET SPATE STANGA - ONE ",250,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,ET SPATE STANGA,ET SPATE STANGA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
632062,"AMORTIZOR FATA DREAPTA - ONE ",120,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,AMORTIZOR FATA DREAPTA,AMORTIZOR FATA DREAPTA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631728,USA SPATE STANGA FARA FATA -  FORFOUR,250,1,2004,1000-1200 cmc,55,75,WME4540302B053486,1,Bloc Motor,simple,admin,USA SPATE STANGA FARA FATA,USA SPATE STANGA FARA FATA Subtitle,"2004, 1124CC, 55KW, 75CP, WME4540302B053486",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR",Benzina," NEGRU "
631729,USA FATA STANGA COMPLETA -  FORFOUR,800,1,2004,1200-1600 cmc,70,95,WME4540012B072895,1,Bloc Motor,simple,admin,USA FATA STANGA COMPLETA,USA FATA STANGA COMPLETA Subtitle,"2004, 1493CC, 70KW, 95CP, WME4540012B072895",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR"," Diesel"," NEGRU"
631730,USA FATA DREAPTA COMPLETA -  FORFOUR,800,1,2004,1200-1600 cmc,70,95,WME4540012B072895,1,Bloc Motor,simple,admin,USA FATA DREAPTA COMPLETA,USA FATA DREAPTA COMPLETA Subtitle,"2004, 1493CC, 70KW, 95CP, WME4540012B072895",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR"," Diesel"," NEGRU"
631731,USA SPATE DREAPTA COMPLETA -  FORFOUR,700,1,2004,1200-1600 cmc,70,95,WME4540012B072895,1,Bloc Motor,simple,admin,USA SPATE DREAPTA COMPLETA,USA SPATE DREAPTA COMPLETA Subtitle,"2004, 1493CC, 70KW, 95CP, WME4540012B072895",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR"," Diesel"," NEGRU"
631732,USA SPATE STANGA COMPLETA -  FORFOUR,700,1,2004,1200-1600 cmc,70,95,WME4540012B072895,1,Bloc Motor,simple,admin,USA SPATE STANGA COMPLETA,USA SPATE STANGA COMPLETA Subtitle,"2004, 1493CC, 70KW, 95CP, WME4540012B072895",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR"," Diesel"," NEGRU"
631733,USA FATA STANGA -  S60,200,1,2003,1800-2000 cmc,132,180,YV1RS49K232267318,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2003, 1984CC, 132KW, 180CP, YV1RS49K232267318",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VOLVO," S60"," Benzina",
632063,"AMORTIZOR SPATE DREAPTA - ONE ",120,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,AMORTIZOR SPATE DREAPTA,AMORTIZOR SPATE DREAPTA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
632064,"AMORTIZOR FATA STANGA - ONE ",120,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,AMORTIZOR FATA STANGA,AMORTIZOR FATA STANGA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
632065,"AMORTIZOR SPATE STANGA - ONE ",120,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,AMORTIZOR SPATE STANGA,AMORTIZOR SPATE STANGA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631737,USA FATA STANGA -  GOLF 4,150,1,2000,1200-1400 cmc,55,75,WVWZZZ1JZYW641394,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2000, 1390CC, 55KW, 75CP, WVWZZZ1JZYW641394",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4",Benzina,
631738,USA FATA DREAPTA -  GOLF 4,150,1,2000,1200-1400 cmc,55,75,WVWZZZ1JZYW641394,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2000, 1390CC, 55KW, 75CP, WVWZZZ1JZYW641394",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4",Benzina,
631739,USA SPATE DREAPTA -  GOLF 4,100,1,2000,1200-1400 cmc,55,75,WVWZZZ1JZYW641394,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2000, 1390CC, 55KW, 75CP, WVWZZZ1JZYW641394",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4",Benzina,
631740,USA SPATE STANGA -  GOLF 4,100,1,2000,1200-1400 cmc,55,75,WVWZZZ1JZYW641394,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2000, 1390CC, 55KW, 75CP, WVWZZZ1JZYW641394",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4",Benzina,
631741,USA FATA STANGA - GOLF 4,150,1,2001,1200-1600 cmc,77,105,WVWZZZ1JZ1P030952,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2001, 1595CC, 77KW, 105CP, WVWZZZ1JZ1P030952",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ",GOLF 4," Benzina",
631742,USA FATA DREAPTA - GOLF 4,150,1,2001,1200-1600 cmc,77,105,WVWZZZ1JZ1P030952,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2001, 1595CC, 77KW, 105CP, WVWZZZ1JZ1P030952",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ",GOLF 4," Benzina",
631743,USA SPATE DREAPTA - GOLF 4,100,1,2001,1200-1600 cmc,77,105,WVWZZZ1JZ1P030952,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2001, 1595CC, 77KW, 105CP, WVWZZZ1JZ1P030952",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ",GOLF 4," Benzina",
631744,USA SPATE STANGA - GOLF 4,100,1,2001,1200-1600 cmc,77,105,WVWZZZ1JZ1P030952,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2001, 1595CC, 77KW, 105CP, WVWZZZ1JZ1P030952",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ",GOLF 4," Benzina",
632066,"ARC FATA DREAPTA - ONE ",80,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,ARC FATA DREAPTA,ARC FATA DREAPTA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631746,"USA FATA DREAPTA - GOLF 4 ",150,1,2003,1800-2000 cmc,74,101,WVWZZZ1JZ3W147153,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2003, 1896CC, 74KW, 101CP, WVWZZZ1JZ3W147153",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","GOLF 4 ",Diesel,
631747,"USA SPATE DREAPTA - GOLF 4 ",100,1,2003,1800-2000 cmc,74,101,WVWZZZ1JZ3W147153,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2003, 1896CC, 74KW, 101CP, WVWZZZ1JZ3W147153",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","GOLF 4 ",Diesel,
631748,"USA SPATE STANGA - GOLF 4 ",100,1,2003,1800-2000 cmc,74,101,WVWZZZ1JZ3W147153,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2003, 1896CC, 74KW, 101CP, WVWZZZ1JZ3W147153",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","GOLF 4 ",Diesel,
632067,"ARC FATA STANGA - ONE ",80,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,ARC FATA STANGA,ARC FATA STANGA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631750,"USA FATA DREAPTA - GOLF 4 ",150,1,2002,1800-2000 cmc,74,101,WVWZZZ1JZ2U563047,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2002, 1896CC, 74KW, 101CP, WVWZZZ1JZ2U563047",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","GOLF 4 ",Diesel,
632068,"ARC SPATE DREAPTA - ONE ",80,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,ARC SPATE DREAPTA,ARC SPATE DREAPTA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631752,"USA SPATE STANGA - GOLF 4 ",100,1,2002,1800-2000 cmc,74,101,WVWZZZ1JZ2U563047,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2002, 1896CC, 74KW, 101CP, WVWZZZ1JZ2U563047",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","GOLF 4 ",Diesel,
631753,USA FATA STANGA -  GOLF 4,150,1,2003,1200-1600 cmc,55,75,WVWZZZ1JZ3B137503,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2003, 1595CC, 55KW, 75CP, WVWZZZ1JZ3B137503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4"," Benzina",
631754,USA FATA DREAPTA -  GOLF 4,150,1,2003,1200-1600 cmc,55,75,WVWZZZ1JZ3B137503,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2003, 1595CC, 55KW, 75CP, WVWZZZ1JZ3B137503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4"," Benzina",
631755,USA SPATE DREAPTA -  GOLF 4,100,1,2003,1200-1600 cmc,55,75,WVWZZZ1JZ3B137503,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2003, 1595CC, 55KW, 75CP, WVWZZZ1JZ3B137503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4"," Benzina",
631756,USA SPATE STANGA -  GOLF 4,100,1,2003,1200-1600 cmc,55,75,WVWZZZ1JZ3B137503,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2003, 1595CC, 55KW, 75CP, WVWZZZ1JZ3B137503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,VW," GOLF 4"," Benzina",
631757,"USA FATA STANGA - PASSAT ",150,1,2001,1800-2000 cmc,96,130,WVWZZZ3BZ2P248439,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2001, 1896CC, 96KW, 130CP, WVWZZZ3BZ2P248439",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ",Diesel," ARGINTIU "
631758,"USA FATA DREAPTA - PASSAT ",150,1,2001,1800-2000 cmc,96,130,WVWZZZ3BZ2P248439,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2001, 1896CC, 96KW, 130CP, WVWZZZ3BZ2P248439",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ",Diesel," ARGINTIU "
631759,"USA SPATE DREAPTA - PASSAT ",100,1,2001,1800-2000 cmc,96,130,WVWZZZ3BZ2P248439,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2001, 1896CC, 96KW, 130CP, WVWZZZ3BZ2P248439",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ",Diesel," ARGINTIU "
631760,"USA SPATE STANGA - PASSAT ",100,1,2001,1800-2000 cmc,96,130,WVWZZZ3BZ2P248439,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2001, 1896CC, 96KW, 130CP, WVWZZZ3BZ2P248439",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ",Diesel," ARGINTIU "
631761,"USA FATA STANGA - PASSAT ",150,1,2000,1800-2000 cmc,85,115,WVWZZZ3BZYP340701,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2000. 1896CC, 85KW, 115CP, WVWZZZ3BZYP340701",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ","Diesel ","ALBASTRU "
632069,"ARC SPATE STANGA - ONE ",80,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,ARC SPATE STANGA,ARC SPATE STANGA Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631763,"USA SPATE DREAPTA - PASSAT ",100,1,2000,1800-2000 cmc,85,115,WVWZZZ3BZYP340701,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2000. 1896CC, 85KW, 115CP, WVWZZZ3BZYP340701",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ","Diesel ","ALBASTRU "
631764,"USA SPATE STANGA - PASSAT ",100,1,2000,1800-2000 cmc,85,115,WVWZZZ3BZYP340701,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2000. 1896CC, 85KW, 115CP, WVWZZZ3BZYP340701",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","PASSAT ","Diesel ","ALBASTRU "
631765,USA FATA STANGA -  75,200,1,2002,1800-2000 cmc,85,115,SARRJZLCH3D266730,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2002, 1950CC, 85KW, 115CP, SARRJZLCH3D266730",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,ROVER," 75"," Diesel",
631766,USA FATA DREAPTA -  75,200,1,2002,1800-2000 cmc,85,115,SARRJZLCH3D266730,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2002, 1950CC, 85KW, 115CP, SARRJZLCH3D266730",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,ROVER," 75"," Diesel",
632070,"POMPA SERVO - ONE ",900,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,POMPA SERVO,POMPA SERVO Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631768,USA SPATE STANGA -  75,200,1,2002,1800-2000 cmc,85,115,SARRJZLCH3D266730,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2002, 1950CC, 85KW, 115CP, SARRJZLCH3D266730",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,ROVER," 75"," Diesel",
631769,USA FATA STANGA COMPLETA - FORFOUR,800,1,2005,1200-1400 cmc,70,95,WME4540312B093459,1,Bloc Motor,simple,admin,USA FATA STANGA COMPLETA,USA FATA STANGA COMPLETA Subtitle,"2005, 1332CC, 70KW, 95CP, WME4540312B093459",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,"SMART ",FORFOUR,Benzina,
631770,USA FATA DREAPTA COMPLETA - FORFOUR,800,1,2005,1200-1400 cmc,70,95,WME4540312B093459,1,Bloc Motor,simple,admin,USA FATA DREAPTA COMPLETA,USA FATA DREAPTA COMPLETA Subtitle,"2005, 1332CC, 70KW, 95CP, WME4540312B093459",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,"SMART ",FORFOUR,Benzina,
631771,USA SPATE DREAPTA COMPLETA - FORFOUR,700,1,2005,1200-1400 cmc,70,95,WME4540312B093459,1,Bloc Motor,simple,admin,USA SPATE DREAPTA COMPLETA,USA SPATE DREAPTA COMPLETA Subtitle,"2005, 1332CC, 70KW, 95CP, WME4540312B093459",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,"SMART ",FORFOUR,Benzina,
631772,USA SPATE STANGA COMPLETA - FORFOUR,700,1,2005,1200-1400 cmc,70,95,WME4540312B093459,1,Bloc Motor,simple,admin,USA SPATE STANGA COMPLETA,USA SPATE STANGA COMPLETA Subtitle,"2005, 1332CC, 70KW, 95CP, WME4540312B093459",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,"SMART ",FORFOUR,Benzina,
631773,"USA FATA STANGA - FOCUS 1 ",150,1,1999,1200-1600 cmc,74,100,WF0AXXGCDAXE14405,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"1999, 1596CC, 74KW, 100CP, WF0AXXGCDAXE14405",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"FORD ","FOCUS 1 ",Benzina,
631774,"USA FATA DREAPTA - FOCUS 1 ",150,1,1999,1200-1600 cmc,74,100,WF0AXXGCDAXE14405,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"1999, 1596CC, 74KW, 100CP, WF0AXXGCDAXE14405",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"FORD ","FOCUS 1 ",Benzina,
631775,"USA SPATE DREAPTA - FOCUS 1 ",150,1,1999,1200-1600 cmc,74,100,WF0AXXGCDAXE14405,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"1999, 1596CC, 74KW, 100CP, WF0AXXGCDAXE14405",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"FORD ","FOCUS 1 ",Benzina,
631776,"USA SPATE STANGA - FOCUS 1 ",150,1,1999,1200-1600 cmc,74,100,WF0AXXGCDAXE14405,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"1999, 1596CC, 74KW, 100CP, WF0AXXGCDAXE14405",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"FORD ","FOCUS 1 ",Benzina,
631777,"USA FATA STANGA - NEW BEETLE ",800,1,2000,1800-2000 cmc,85,115,WVWZZZ9CZ1M602196,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2000, 1984CC, 85KW, 115CP, WVWZZZ9CZ1M602196",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","NEW BEETLE ",Benzina,
631778,"USA FATA DREAPTA - NEW BEETLE ",800,1,2000,1800-2000 cmc,85,115,WVWZZZ9CZ1M602196,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2000, 1984CC, 85KW, 115CP, WVWZZZ9CZ1M602196",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"VW ","NEW BEETLE ",Benzina,
632071,"KIT AMBREIAJ - ONE ",400,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,KIT AMBREIAJ,KIT AMBREIAJ Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
632072,"VAS EXPANSIUNE - ONE ",100,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,VAS EXPANSIUNE,VAS EXPANSIUNE Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631781,USA FATA STANGA - 307SW,200,1,2004,1200-1600 cmc,80,109,VF33H9HZC83681793,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2004, 1560CC, 80KW, 109CP, VF33H9HZC83681793",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"PEUGEOT ",307SW,Diesel,
631782,USA FATA DREAPTA - 307SW,200,1,2004,1200-1600 cmc,80,109,VF33H9HZC83681793,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2004, 1560CC, 80KW, 109CP, VF33H9HZC83681793",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"PEUGEOT ",307SW,Diesel,
631783,USA SPATE DREAPTA - 307SW,150,1,2004,1200-1600 cmc,80,109,VF33H9HZC83681793,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2004, 1560CC, 80KW, 109CP, VF33H9HZC83681793",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"PEUGEOT ",307SW,Diesel,
631784,USA SPATE STANGA - 307SW,150,1,2004,1200-1600 cmc,80,109,VF33H9HZC83681793,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2004, 1560CC, 80KW, 109CP, VF33H9HZC83681793",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"PEUGEOT ",307SW,Diesel,
631785,"USA FATA STANGA -  FOCUS C-MAX ",250,1,2003,1200-1600 cmc,80,109,WF0MXXGCDM3U04547,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2003, 1560CC, 80KW, 109CP, WF0MXXGCDM3U04547",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS C-MAX ",Diesel,
631786,"USA FATA DREAPTA -  FOCUS C-MAX ",250,1,2003,1200-1600 cmc,80,109,WF0MXXGCDM3U04547,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2003, 1560CC, 80KW, 109CP, WF0MXXGCDM3U04547",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS C-MAX ",Diesel,
631787,"USA SPATE DREAPTA -  FOCUS C-MAX ",200,1,2003,1200-1600 cmc,80,109,WF0MXXGCDM3U04547,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2003, 1560CC, 80KW, 109CP, WF0MXXGCDM3U04547",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS C-MAX ",Diesel,
631788,"USA SPATE STANGA -  FOCUS C-MAX ",200,1,2003,1200-1600 cmc,80,109,WF0MXXGCDM3U04547,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2003, 1560CC, 80KW, 109CP, WF0MXXGCDM3U04547",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS C-MAX ",Diesel,
631789,USA FATA STANGA -  GALAXY,250,1,2002,1800-2000 cmc,85,115,WF0GXXPSSG2M31707,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2002, 1896CC, 85KW, 115CP, WF0GXXPSSG2M31707",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," GALAXY",Diesel,
632073,"CALCULATOR MOTOR - ONE ",800,1,2002,1200-1600 cmc,66,90,WMWRA32040TB12894,1,Bloc Motor,simple,admin,CALCULATOR MOTOR,CALCULATOR MOTOR Subtitle,"2002, 1598CC, 66KW, 90CP, WMWRA32040TB12894",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"MINI ","ONE ",Benzina,
631792,USA SPATE STANGA -  GALAXY,200,1,2002,1800-2000 cmc,85,115,WF0GXXPSSG2M31707,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2002, 1896CC, 85KW, 115CP, WF0GXXPSSG2M31707",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," GALAXY",Diesel,
631793,USA FATA STANGA -  MONDEO 3,150,1,2004,1800-2000 cmc,96,130,WF05XXGBB54T15317,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2004, 1998CC, 96KW, 130CP, WF05XXGBB54T15317",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3","Diesel ",
631794,USA FATA DREAPTA -  MONDEO 3,80,1,2004,1800-2000 cmc,96,130,WF05XXGBB54T15317,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2004, 1998CC, 96KW, 130CP, WF05XXGBB54T15317",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3","Diesel ",
631795,USA SPATE DREAPTA -  MONDEO 3,150,1,2004,1800-2000 cmc,96,130,WF05XXGBB54T15317,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2004, 1998CC, 96KW, 130CP, WF05XXGBB54T15317",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3","Diesel ",
